trip_id,date,time,day_of_week,is_weekend,source,destination,distance_km,travel_time_min,avg_speed,road_type,vehicle_type,traffic_level
28429,2016-04-30,23,5,1,"40.7248,-73.9878","40.6564,-73.9756",7.674973592741908,24.233333333333334,19.002685649154653,city,bike,Medium
28430,2016-04-10,0,6,1,"40.7503,-73.9873","40.7315,-73.9823",2.1324843015975725,14.083333333333334,9.085140219823977,city,bike,High
28431,2016-06-09,14,3,0,"40.777,-73.9792","40.7696,-73.9809",0.8352021274914743,5.35,9.366752831680087,city,bus,High
28432,2016-06-10,8,4,0,"40.7638,-73.9589","40.7592,-73.9724",1.24676219006718,5.466666666666667,13.6839752568349,city,bus,Medium
28433,2016-05-16,7,0,0,"40.7786,-73.9854","40.7428,-74.0073",4.387343498086242,7.0,37.605801412167786,city,bus,Low
28434,2016-01-12,2,1,0,"40.7196,-73.9988","40.6683,-73.9256",8.403858992790846,16.85,29.924720449106868,city,car,Low
28435,2016-03-17,15,3,0,"40.7464,-73.98","40.7409,-73.9837",0.6864272396504094,1.9666666666666666,20.941847989334526,city,bus,Medium
28436,2016-02-06,17,5,1,"40.7622,-73.9685","40.7595,-73.9856",1.4711837128762928,10.766666666666667,8.19854700674095,city,bus,High
28437,2016-01-26,1,1,0,"40.8068,-73.9609","40.824,-73.9488",2.1667325807113356,5.016666666666667,25.914409603192055,city,car,Low
28438,2016-02-25,11,3,0,"40.7024,-74.0126","40.7034,-74.0143",0.18138527134459415,45.583333333333336,0.23875209390878935,city,bike,High
28439,2016-01-23,5,5,1,"40.7284,-73.9927","40.8044,-73.9372",9.657263086176725,26.7,21.701714800397134,city,bus,Medium
28440,2016-03-03,13,3,0,"40.7728,-73.9464","40.7712,-73.9568",0.8936673111812313,3.933333333333333,13.632213221408616,city,bike,Medium
28441,2016-02-17,18,2,0,"40.7736,-73.8708","40.6793,-73.9635",13.07555348482467,34.083333333333336,23.018089264239023,city,bike,Medium
28442,2016-04-02,10,5,1,"40.7718,-73.9564","40.7503,-73.9912",3.7823285988330797,19.9,11.404005825627376,city,bus,Medium
28443,2016-02-09,19,1,0,"40.7618,-73.9634","40.7564,-73.9674",0.6885108860274909,2.466666666666667,16.74756209256059,city,bike,Medium
28444,2016-01-09,16,5,1,"40.7767,-73.9769","40.7468,-73.9814",3.3462606348368107,12.983333333333333,15.464105629541102,city,bike,Medium
28445,2016-01-03,11,6,1,"40.7389,-73.9913","40.7206,-74.0006",2.1805471048708442,6.25,20.933252206760105,city,bike,Medium
28446,2016-06-12,8,6,1,"40.7731,-73.9603","40.7503,-73.9768",2.8911334480033966,6.05,28.672397831438644,city,bike,Low
28447,2016-01-11,13,0,0,"40.7853,-73.9693","40.8505,-73.9292",7.996762448069404,14.716666666666667,32.60288200798398,city,bike,Low
28448,2016-06-21,7,1,0,"40.7807,-73.9505","40.7637,-73.9679",2.3916975615152856,8.533333333333333,16.816623479404353,city,bus,Medium
28449,2016-03-30,23,2,0,"40.7239,-73.9968","40.7192,-74.0065",0.9702348162815404,5.316666666666666,10.949358428255628,city,car,Medium
28450,2016-01-28,23,3,0,"40.717,-74.0128","40.7803,-73.9841",7.442279515528329,17.216666666666665,25.936308088966108,city,bus,Low
28451,2016-06-27,8,0,0,"40.7738,-73.8709","40.7939,-73.9341",5.771422569921723,16.766666666666666,20.653202039481318,city,bike,Medium
28452,2016-02-24,16,2,0,"40.7879,-73.9753","40.7829,-73.9775",0.5860166849259644,4.583333333333333,7.671491148121716,city,car,High
28453,2016-05-03,21,1,0,"40.7501,-73.9917","40.6838,-73.987",7.382857599622258,30.683333333333334,14.436875262705122,city,bus,Medium
28454,2016-03-17,8,3,0,"40.7719,-73.9519","40.7594,-73.9813",2.8394506842643326,32.4,5.2582420078969125,city,car,High
28455,2016-03-12,22,5,1,"40.7467,-73.9859","40.7335,-73.9871",1.47125078209538,7.183333333333334,12.288869641631944,city,bus,Medium
28456,2016-04-26,17,1,0,"40.7657,-73.9549","40.7812,-73.9602",1.7803679816941758,9.5,11.244429358068478,city,bike,Medium
28457,2016-05-05,19,3,0,"40.7303,-74.0068","40.7182,-73.9945",1.6984211844711783,15.566666666666666,6.546377156419959,city,bus,High
28458,2016-01-15,21,4,0,"40.726,-73.9961","40.7183,-73.9529",3.739905428043943,22.283333333333335,10.070052012683766,city,bus,Medium
28459,2016-03-23,22,2,0,"40.7056,-74.0092","40.7096,-74.0048",0.5791213143554818,2.816666666666667,12.336312021773574,city,car,Medium
28460,2016-01-01,20,4,0,"40.7601,-73.9848","40.7455,-73.9777",1.730101939347049,14.15,7.3361212975846595,city,car,High
28461,2016-01-12,21,1,0,"40.7783,-73.9821","40.8337,-73.9453",6.895031652972614,11.716666666666667,35.30883919018693,city,car,Low
28462,2016-03-16,14,2,0,"40.7575,-73.9894","40.7656,-73.9753",1.49046152300223,17.366666666666667,5.1493872195854395,city,bike,High
28463,2016-03-09,22,2,0,"40.7405,-74.0055","40.743,-73.9925",1.129950356442156,7.316666666666666,9.266107706587157,city,bike,High
28464,2016-01-25,19,0,0,"40.647,-73.7867","40.647,-73.7867",0.0,9.666666666666666,0.0,city,car,High
28465,2016-04-15,17,4,0,"40.764,-73.9669","40.7531,-73.976",1.4340387960165448,7.483333333333333,11.497861170733989,city,bike,Medium
28466,2016-06-21,19,1,0,"40.7403,-73.9985","40.7109,-74.0142",3.5266949571110335,8.383333333333333,25.240759136381154,city,bus,Low
28467,2016-05-07,8,5,1,"40.7662,-73.9977","40.771,-73.9111",7.312420892471509,32.06666666666667,13.682284414187853,city,bike,Medium
28468,2016-06-20,4,0,0,"40.7282,-73.9989","40.757,-73.9852",3.404054551846578,7.6,26.874114882999304,city,bus,Low
28469,2016-01-28,19,3,0,"40.7325,-73.9901","40.7299,-74.0005",0.9227747397870156,9.3,5.953385417980746,city,bike,High
28470,2016-05-05,7,3,0,"40.7497,-73.992","40.7623,-73.9787",1.7938594771507712,8.666666666666666,12.41902714950534,city,car,Medium
28471,2016-04-18,6,0,0,"40.7509,-74.0019","40.7606,-73.9861",1.7130327890620756,6.916666666666667,14.860043471381859,city,bike,Medium
28472,2016-03-24,16,3,0,"40.7648,-73.9686","40.773,-73.9603",1.1488853262558874,4.7,14.66662118624537,city,bike,Medium
28473,2016-03-28,13,0,0,"40.7313,-73.9824","40.7249,-73.9784",0.7874337907461921,3.95,11.961019606271272,city,bus,Medium
28474,2016-01-29,17,4,0,"40.7651,-73.9749","40.7588,-73.9705",0.7925070894888089,4.216666666666667,11.276780719998861,city,bike,Medium
28475,2016-03-28,20,0,0,"40.746,-74.0018","40.7273,-73.9976",2.1092412713693642,10.05,12.59248520220516,city,car,Medium
28476,2016-01-28,5,3,0,"40.7723,-73.9861","40.7639,-73.954",2.8600994938831077,9.8,17.51081322785576,city,bike,Medium
28477,2016-03-11,3,4,0,"40.7593,-73.9958","40.7585,-73.9858",0.8469456127488929,3.75,13.551129803982287,city,bike,Medium
28478,2016-03-26,10,5,1,"40.7413,-73.9898","40.7489,-73.9919",0.8634004499234874,4.583333333333333,11.302696798998381,city,bike,Medium
28479,2016-06-25,15,5,1,"40.7613,-73.963","40.6471,-73.7897",19.356023011832626,50.13333333333333,23.165453072672026,highway,bike,Medium
28480,2016-01-18,14,0,0,"40.7605,-73.9734","40.7509,-73.9827",1.3240533618529975,7.583333333333333,10.476026599276464,city,bus,Medium
28481,2016-05-29,2,6,1,"40.7594,-73.9849","40.7558,-73.9725",1.1185094046241688,10.95,6.128818655474897,city,car,High
28482,2016-03-24,8,3,0,"40.8386,-73.9378","40.8341,-73.945",0.7856685502295677,3.1666666666666665,14.886351478033914,city,bus,Medium
28483,2016-05-16,11,0,0,"40.772,-73.9591","40.7822,-73.9509",1.327827109168716,3.216666666666667,24.76775954926102,city,bus,Medium
28484,2016-06-21,18,1,0,"40.7519,-73.9903","40.7363,-74.0013",1.9666569555538487,4.266666666666667,27.656113437475998,city,car,Low
28485,2016-03-15,21,1,0,"40.7572,-73.974","40.7771,-73.9497",3.0140187634654385,10.883333333333333,16.6163362151234,city,car,Medium
28486,2016-06-03,0,4,0,"40.769,-73.8626","40.8044,-73.9672",9.646062106328424,24.05,24.06501980788796,city,car,Medium
28487,2016-03-19,11,5,1,"40.7771,-73.9551","40.7794,-73.9445",0.928455247633467,6.316666666666666,8.81909997752106,city,bike,High
28488,2016-02-28,12,6,1,"40.7949,-73.9718","40.7739,-73.9461",3.183489717732746,17.083333333333332,11.181037057402815,city,car,Medium
28489,2016-03-11,20,4,0,"40.7741,-73.8746","40.6596,-73.612",25.532590370205153,41.2,37.18338403427934,highway,car,Low
28490,2016-06-17,15,4,0,"40.7379,-73.9921","40.7405,-73.9981",0.5823396306626127,2.816666666666667,12.404867872102992,city,bus,Medium
28491,2016-05-25,22,2,0,"40.7653,-73.9724","40.7366,-73.9849",3.3605160706730035,13.366666666666667,15.084610791050887,city,bus,Medium
28492,2016-02-28,13,6,1,"40.7699,-73.9628","40.7436,-73.9817",3.3296389495326166,7.8,25.61260730409705,city,car,Low
28493,2016-04-17,17,6,1,"40.7585,-73.9659","40.7537,-73.9658",0.5338021058215496,4.733333333333333,6.766505566752038,city,bus,High
28494,2016-02-09,12,1,0,"40.7072,-74.0049","40.7274,-74.0067",2.2512545824716215,14.9,9.065454694516596,city,bus,High
28495,2016-04-23,6,5,1,"40.7807,-73.9496","40.7463,-73.9718",4.257601780628098,8.033333333333333,31.799515373985795,city,car,Low
28496,2016-03-16,14,2,0,"40.7576,-73.9738","40.7261,-73.9929",3.8545805585397446,20.366666666666667,11.355556473603176,city,bike,Medium
28497,2016-05-20,20,4,0,"40.7752,-73.9538","40.779,-73.9582",0.5619662008804076,4.9,6.881218786290704,city,bus,High
28498,2016-04-20,23,2,0,"40.7621,-73.9682","40.7422,-73.9779",2.358814228540544,9.2,15.383571055699202,city,bus,Medium
28499,2016-06-08,23,2,0,"40.6446,-73.782","40.7673,-73.957",20.09350408930199,32.1,37.557951568788766,highway,bike,Low
28500,2016-06-26,19,6,1,"40.8008,-73.9681","40.7929,-73.9732",0.9777330402277647,2.566666666666667,22.856097044285406,city,bike,Medium
28501,2016-05-15,19,6,1,"40.7528,-73.9815","40.7315,-73.9855",2.392305659580723,9.933333333333334,14.450168413574835,city,bike,Medium
28502,2016-05-28,13,5,1,"40.7553,-74.0024","40.7115,-74.0102",4.914480890123231,20.316666666666666,14.513643317837271,city,bike,Medium
28503,2016-01-22,14,4,0,"40.7891,-73.9549","40.7724,-73.9558",1.858500816630737,17.033333333333335,6.546578219051519,city,car,High
28504,2016-01-07,20,3,0,"40.7991,-73.9631","40.7666,-73.9539",3.6959181271678054,13.466666666666667,16.466961952727846,city,car,Medium
28505,2016-04-07,19,3,0,"40.7669,-73.9828","40.777,-73.9828",1.123068759110191,7.166666666666667,9.402436122782994,city,bike,High
28506,2016-03-21,21,0,0,"40.771,-73.982","40.7752,-73.9533",2.4614827428906008,8.55,17.273563108004215,city,car,Medium
28507,2016-02-27,1,5,1,"40.7576,-73.9825","40.7084,-73.9532",6.002037287896013,20.266666666666666,17.769189339165827,city,bike,Medium
28508,2016-04-06,19,2,0,"40.72,-74.01","40.7067,-74.0123",1.4915434885214949,7.15,12.51644885472583,city,bus,Medium
28509,2016-04-26,16,1,0,"40.7644,-73.9372","40.752,-73.9392",1.3890692259616988,11.116666666666667,7.497225207589378,city,bike,High
28510,2016-04-26,6,1,0,"40.7557,-73.9917","40.7729,-73.9853",1.9870537286328813,6.883333333333334,17.32056518905175,city,bus,Medium
28511,2016-04-21,22,3,0,"40.7734,-73.9824","40.7194,-73.998",6.146656543481439,33.333333333333336,11.063981778266589,city,car,Medium
28512,2016-05-28,15,5,1,"40.7466,-73.9433","40.7435,-73.9236",1.6950200835966072,5.05,20.13885247837553,city,bus,Medium
28513,2016-05-07,16,5,1,"40.7597,-73.9879","40.7743,-73.9636",2.6121856133459946,13.133333333333333,11.933842903611144,city,bus,Medium
28514,2016-05-24,22,1,0,"40.7742,-73.9595","40.7366,-73.9994",5.364245998467678,22.216666666666665,14.48708596735457,city,car,Medium
28515,2016-03-27,19,6,1,"40.7592,-73.9656","40.7591,-73.9697",0.3455047179932675,13.15,1.576447382478787,city,bus,High
28516,2016-02-17,9,2,0,"40.7821,-73.958","40.7649,-73.9685",2.107043420742278,11.966666666666667,10.564563112356824,city,bike,Medium
28517,2016-06-23,20,3,0,"40.7505,-73.991","40.7209,-74.0042",3.474196745584868,9.033333333333333,23.07584554263012,city,bike,Medium
28518,2016-02-04,16,3,0,"40.7769,-73.9794","40.7705,-73.9801",0.7140845453953978,4.666666666666667,9.181087012226543,city,car,High
28519,2016-06-22,19,2,0,"40.7336,-74.0021","40.6901,-74.1778",15.578916343041458,37.8,24.728438639748347,highway,bike,Medium
28520,2016-05-12,18,3,0,"40.7616,-73.986","40.7241,-74.0037",4.428417003245567,21.55,12.329699312980695,city,bike,Medium
28521,2016-01-29,15,4,0,"40.7601,-73.9842","40.7409,-74.0076",2.9057481619990186,14.483333333333333,12.037621844875106,city,car,Medium
28522,2016-03-21,8,0,0,"40.7566,-73.9642","40.7494,-73.9922",2.490718413181492,21.016666666666666,7.110694914713221,city,bus,High
28523,2016-05-21,13,5,1,"40.7814,-73.9762","40.7892,-73.9766",0.8679740023985374,4.6,11.321400031285272,city,bike,Medium
28524,2016-03-03,15,3,0,"40.7346,-73.9862","40.7475,-74.0086",2.370434697846561,19.0,7.485583256357561,city,bike,High
28525,2016-03-03,13,3,0,"40.7656,-73.955","40.7595,-73.9701",1.4413222408718795,11.483333333333333,7.530856410941606,city,bus,High
28526,2016-06-21,16,1,0,"40.7851,-73.9789","40.7904,-73.9659",1.2430466846651846,5.883333333333334,12.676963356358822,city,bike,Medium
28527,2016-01-29,21,4,0,"40.7205,-73.9895","40.7463,-73.9817",2.9431467431186817,17.633333333333333,10.01448797280459,city,bike,Medium
28528,2016-05-09,20,0,0,"40.7777,-73.9787","40.7703,-73.9936",1.5004337154891687,8.533333333333333,10.549924562033217,city,bike,Medium
28529,2016-04-19,8,1,0,"40.7657,-73.9821","40.7552,-73.9839",1.1773482808299423,10.583333333333334,6.674730411004397,city,car,High
28530,2016-02-11,21,3,0,"40.7192,-73.9899","40.7124,-73.9941",0.8348813345202996,5.0,10.018576014243596,city,car,Medium
28531,2016-03-14,15,0,0,"40.78,-73.9594","40.7828,-73.9807",1.8202337722011526,13.25,8.242568025061823,city,car,High
28532,2016-01-04,18,0,0,"40.7291,-73.9923","40.7377,-73.9998",1.1462156030661126,5.016666666666667,13.708890933681081,city,car,Medium
28533,2016-01-27,21,2,0,"40.7451,-73.9917","40.7513,-73.9802",1.1890216856739277,4.433333333333334,16.092022813632102,city,car,Medium
28534,2016-04-08,11,4,0,"40.647,-73.7896","40.6486,-73.9659",14.87491389607845,42.083333333333336,21.20779803005244,city,car,Medium
28535,2016-06-24,18,4,0,"40.7452,-73.9783","40.7629,-73.9566",2.6860032948416994,15.966666666666667,10.093540565167137,city,car,Medium
28536,2016-03-29,16,1,0,"40.7738,-73.871","40.7558,-73.982",9.560132769257212,31.333333333333332,18.306637217726575,city,car,Medium
28537,2016-04-09,22,5,1,"40.7889,-73.9775","40.7925,-73.9678",0.9094398057694594,3.716666666666667,14.681539465336563,city,bike,Medium
28538,2016-02-17,14,2,0,"40.7558,-73.9712","40.7084,-74.0116",6.274358754629727,27.933333333333334,13.477142909705858,city,car,Medium
28539,2016-06-06,20,0,0,"40.6415,-73.7881","40.7494,-73.9718",19.59081869703466,31.4,37.43468540834648,highway,car,Low
28540,2016-03-04,10,4,0,"40.7703,-73.9824","40.7638,-73.9792",0.7713736427104099,4.2,11.019623467291568,city,bus,Medium
28541,2016-03-03,21,3,0,"40.7643,-73.9884","40.8481,-73.9394",10.190003312984473,22.016666666666666,27.769880338186304,city,bus,Low
28542,2016-06-21,11,1,0,"40.7624,-73.974","40.7366,-73.9802",2.9159822256660872,20.35,8.597490591644483,city,car,High
28543,2016-01-24,13,6,1,"40.779,-73.9874","40.7764,-73.9626",2.108134545567236,12.916666666666666,9.79262498586071,city,car,High
28544,2016-01-04,10,0,0,"40.7717,-73.9869","40.7766,-73.9808",0.7488091375369967,3.0,14.976182750739934,city,bike,Medium
28545,2016-04-26,11,1,0,"40.7331,-74.0","40.7859,-73.9767",6.190390468191407,37.86666666666667,9.808717291148357,city,car,High
28546,2016-03-04,21,4,0,"40.6454,-73.7766","40.5563,-74.1407",32.29665943728595,47.916666666666664,40.441034425818934,highway,bike,Low
28547,2016-01-20,22,2,0,"40.7485,-73.9927","40.7362,-73.9982",1.4440561586260021,2.8,30.944060541985763,city,bus,Low
28548,2016-04-07,21,3,0,"40.737,-73.9969","40.8656,-73.9237",15.57059716742431,35.03333333333333,26.667055091687686,highway,car,Low
28549,2016-02-04,15,3,0,"40.7771,-73.9636","40.7811,-73.951",1.1503885421158742,9.016666666666667,7.655080871750733,city,bike,High
28550,2016-02-26,12,4,0,"40.7629,-73.9681","40.7668,-73.9791",1.0228812267673517,12.85,4.7760991133105914,city,bike,High
28551,2016-02-06,15,5,1,"40.7745,-73.9541","40.7574,-73.9666",2.1733974649098338,7.75,16.826302954140647,city,car,Medium
28552,2016-01-22,20,4,0,"40.7741,-73.8745","40.7128,-73.9659",10.283582849378991,15.666666666666666,39.3839343167706,city,bus,Low
28553,2016-04-26,11,1,0,"40.7799,-73.9555","40.7739,-73.9639",0.972316503897262,6.383333333333334,9.139267399556509,city,car,High
28554,2016-04-11,3,0,0,"40.7367,-74.0058","40.7805,-73.9802",5.326291348394584,11.266666666666667,28.364865168965235,city,car,Low
28555,2016-04-07,17,3,0,"40.7831,-73.9743","40.7697,-73.951",2.4636131339837872,13.25,11.155984002945452,city,bus,Medium
28556,2016-02-14,1,6,1,"40.7242,-73.9788","40.7077,-74.017",3.7055987043298124,9.316666666666666,23.86432081500416,city,bike,Medium
28557,2016-05-03,20,1,0,"40.7371,-73.9889","40.7398,-74.0062",1.4881587499468274,13.85,6.446897111683007,city,car,High
28558,2016-02-08,20,0,0,"40.705,-74.008","40.6739,-73.9258",7.745469155698821,25.466666666666665,18.248487539604554,city,bike,Medium
28559,2016-01-01,12,4,0,"40.6454,-73.7767","40.7708,-73.9569",20.618930502192242,28.716666666666665,43.080760190303,highway,bike,Low
28560,2016-03-19,20,5,1,"40.7671,-73.9595","40.7731,-73.9804",1.8822373199645912,5.883333333333334,19.195621393406594,city,bus,Medium
28561,2016-01-12,6,1,0,"40.7602,-73.9759","40.7807,-73.9807",2.3150576248563364,8.266666666666667,16.802837599763727,city,car,Medium
28562,2016-02-01,23,0,0,"40.7328,-73.9859","40.7253,-73.9872",0.8411255689783342,3.8,13.280930036500017,city,bike,Medium
28563,2016-06-12,16,6,1,"40.7499,-73.9815","40.7978,-73.9695",5.421243591628931,28.95,11.235738013738718,city,bus,Medium
28564,2016-04-01,10,4,0,"40.7474,-73.9911","40.7337,-73.993",1.5317575777248085,9.8,9.378107618723316,city,bike,High
28565,2016-06-01,10,2,0,"40.7231,-73.9826","40.7126,-74.0139",2.8847365909621647,11.2,15.453946023011598,city,bus,Medium
28566,2016-02-15,22,0,0,"40.7292,-74.0012","40.7518,-74.0027",2.5161808894649296,9.966666666666667,15.147577260992886,city,bus,Medium
28567,2016-01-05,14,1,0,"40.7575,-73.9786","40.7691,-73.9676",1.588082689825036,9.766666666666667,9.756139391416601,city,car,High
28568,2016-02-06,21,5,1,"40.7804,-73.9764","40.7737,-73.96",1.5690774977390025,8.383333333333333,11.229978115030635,city,bus,Medium
28569,2016-04-19,21,1,0,"40.7669,-73.9828","40.7879,-73.9775",2.377356102679356,8.183333333333334,17.430716842455563,city,bike,Medium
28570,2016-06-22,22,2,0,"40.7478,-73.9847","40.7577,-73.981",1.144098565692742,6.75,10.16976502837993,city,bus,Medium
28571,2016-02-29,22,0,0,"40.7589,-73.9857","40.7569,-73.9696",1.3741753631289335,7.95,10.371134816067423,city,bike,Medium
28572,2016-03-13,23,6,1,"40.7604,-73.9894","40.7995,-73.9633",4.871565562167295,12.05,24.256757985895245,city,bus,Medium
28573,2016-04-03,13,6,1,"40.7511,-73.9941","40.7578,-73.989",0.859985210040092,3.066666666666667,16.82579758774093,city,bus,Medium
28574,2016-06-26,23,6,1,"40.7285,-73.9878","40.6674,-73.9556",7.316244758175865,24.083333333333332,18.22732258092257,city,bus,Medium
28575,2016-03-23,17,2,0,"40.7768,-73.9822","40.7619,-73.9676",2.0631748145723914,14.933333333333334,8.289541665692644,city,car,High
28576,2016-06-02,12,3,0,"40.7296,-73.9783","40.7457,-73.9982",2.452765547362703,17.216666666666665,8.547876060508937,city,car,High
28577,2016-01-11,18,0,0,"40.7677,-73.964","40.7647,-73.9566",0.7068684141272422,5.0,8.482420969526908,city,bus,High
28578,2016-05-17,11,1,0,"40.7338,-73.9922","40.7357,-73.987",0.4864126831021292,4.9,5.9560736706383155,city,car,High
28579,2016-06-23,3,3,0,"40.7385,-73.9855","40.7197,-73.9646",2.7334166658437944,15.516666666666667,10.569602574691363,city,car,Medium
28580,2016-01-31,16,6,1,"40.7743,-73.8729","40.7803,-73.946",6.191275630350337,22.083333333333332,16.82157907114054,city,bike,Medium
28581,2016-03-31,4,3,0,"40.7447,-73.9758","40.7219,-73.8448",11.32528006357491,14.516666666666667,46.80942391374245,city,car,Low
28582,2016-01-05,13,1,0,"40.7574,-73.9632","40.764,-73.9541",1.061138452295568,10.55,6.034910629169107,city,bus,High
28583,2016-06-23,11,3,0,"40.755,-73.9653","40.7633,-73.9666",0.9293902658711701,5.916666666666667,9.424802696158343,city,bus,High
28584,2016-04-15,11,4,0,"40.789,-73.9487","40.7581,-73.9771",4.18626473760971,32.666666666666664,7.689057681323957,city,bus,High
28585,2016-02-22,5,0,0,"40.7503,-73.9948","40.6799,-73.995",7.828140984121367,17.333333333333332,27.097411098881658,city,car,Low
28586,2016-01-31,1,6,1,"40.728,-73.9991","40.7888,-73.9479",8.018932317615493,24.583333333333332,19.571631419264932,city,bus,Medium
28587,2016-06-27,17,0,0,"40.7401,-73.995","40.7618,-73.9784",2.788822529014725,11.8,14.180453537363007,city,car,Medium
28588,2016-05-26,7,3,0,"40.7562,-73.9731","40.7531,-73.979",0.6048107502560099,7.266666666666667,4.993850231471642,city,bus,High
28589,2016-02-10,18,2,0,"40.7286,-74.0027","40.7377,-74.0005",1.0287129780433926,6.8,9.076879218029935,city,bike,High
28590,2016-03-09,8,2,0,"40.7527,-73.9933","40.742,-73.9854",1.3632618049784853,12.833333333333334,6.373691555743567,city,bus,High
28591,2016-04-14,16,3,0,"40.7982,-73.9462","40.8004,-73.9411",0.4941000603475747,1.8,16.470002011585823,city,car,Medium
28592,2016-01-30,9,5,1,"40.7945,-73.9721","40.7587,-73.9721",3.9807783738754066,18.6,12.841220560888408,city,car,Medium
28593,2016-02-01,1,0,0,"40.753,-73.97","40.739,-73.977",1.664676490493173,2.566666666666667,38.914515362178065,city,car,Low
28594,2016-03-23,14,2,0,"40.7301,-73.9993","40.7724,-73.8732",11.616929039877913,48.583333333333336,14.346807733639961,city,bike,Medium
28595,2016-03-31,12,3,0,"40.7633,-73.9694","40.7847,-73.9522",2.7856967793077714,9.333333333333334,17.908050724121388,city,bus,Medium
28596,2016-01-04,13,0,0,"40.7562,-73.9899","40.771,-73.9492",3.802343781191276,19.283333333333335,11.830974600076573,city,bus,Medium
28597,2016-04-04,8,0,0,"40.7589,-73.9846","40.7519,-73.9896",0.8849976704932219,6.15,8.634123614568017,city,car,High
28598,2016-01-10,0,6,1,"40.7642,-73.9818","40.7446,-73.9905",2.2993247566578026,10.533333333333333,13.097419499949508,city,bus,Medium
28599,2016-05-03,22,1,0,"40.7721,-73.9822","40.7998,-73.9718",3.202136667162649,9.3,20.658946239759025,city,bus,Medium
28600,2016-04-01,22,4,0,"40.7355,-74.0083","40.7901,-73.9752",6.680671786621014,19.833333333333332,20.210435657004748,city,bus,Medium
28601,2016-05-10,15,1,0,"40.7632,-73.9692","40.7697,-73.9674",0.7384928089001902,16.233333333333334,2.7295422094873563,city,car,High
28602,2016-06-19,19,6,1,"40.7054,-74.0164","40.7421,-74.0041",4.210434595178706,10.383333333333333,24.32995913746925,city,car,Medium
28603,2016-01-16,0,5,1,"40.7464,-74.0011","40.7072,-73.9543",5.878107035583954,30.066666666666666,11.730147077661995,city,bike,Medium
28604,2016-03-05,18,5,1,"40.7615,-73.9791","40.7726,-73.9824",1.265164797851229,9.716666666666667,7.812338374381517,city,bike,High
28605,2016-03-14,8,0,0,"40.7489,-73.98","40.7538,-73.9761",0.6362326133714074,2.7,14.138502519364605,city,bus,Medium
28606,2016-04-28,11,3,0,"40.7845,-73.9563","40.7762,-73.9817",2.329294422737103,10.183333333333334,13.72415699157704,city,car,Medium
28607,2016-06-09,14,3,0,"40.765,-73.9475","40.75,-73.9727",2.6994734880349824,24.25,6.679109661117482,city,bus,High
28608,2016-04-05,8,1,0,"40.7598,-73.967","40.7642,-73.9557",1.0701056885513203,10.833333333333334,5.926739198130389,city,car,High
28609,2016-05-23,7,0,0,"40.7238,-73.9966","40.7639,-73.9882",4.5147224404822355,23.333333333333332,11.609286275525749,city,bike,Medium
28610,2016-02-25,1,3,0,"40.7414,-73.9928","40.7779,-73.9819",4.161151008571983,13.533333333333333,18.448452747363472,city,bus,Medium
28611,2016-04-04,18,0,0,"40.7599,-73.9657","40.7584,-73.9616",0.3834965037215017,3.1666666666666665,7.2662495441968735,city,car,High
28612,2016-05-15,0,6,1,"40.7729,-73.9785","40.7979,-73.9356",4.55776485830732,11.516666666666667,23.745229363106155,city,bus,Medium
28613,2016-06-15,9,2,0,"40.7792,-73.9508","40.7612,-73.969",2.520925793752476,14.966666666666667,10.106161311257141,city,car,Medium
28614,2016-06-04,22,5,1,"40.7159,-74.0096","40.6674,-73.9878",5.6975557915255095,19.35,17.66683966364499,city,bike,Medium
28615,2016-01-16,20,5,1,"40.7552,-73.9809","40.7297,-74.0046",3.4679266429105624,17.166666666666668,12.120908654833032,city,car,Medium
28616,2016-01-09,13,5,1,"40.7096,-74.0106","40.7225,-73.9871",2.4454605368033935,10.716666666666667,13.691536442445127,city,bus,Medium
28617,2016-03-10,19,3,0,"40.7343,-74.01","40.784,-73.9804",6.062707828367736,10.183333333333334,35.721355453557855,city,car,Low
28618,2016-01-14,21,3,0,"40.7686,-73.9695","40.7805,-73.9761",1.435193689209452,5.216666666666667,16.50702006758475,city,car,Medium
28619,2016-06-14,14,1,0,"40.7686,-73.9655","40.7762,-73.9619",0.8978106820387421,3.2666666666666666,16.490400282344243,city,bike,Medium
28620,2016-04-08,8,4,0,"40.7201,-73.9789","40.7623,-73.9571",5.039050095085225,9.6,31.49406309428265,city,car,Low
28621,2016-03-19,1,5,1,"40.7324,-74.0017","40.7406,-73.9789",2.126411471486342,12.75,10.006642218759257,city,bus,Medium
28622,2016-02-20,21,5,1,"40.7948,-73.9715","40.8051,-73.9669",1.2089889322289806,4.766666666666667,15.218042503581575,city,bike,Medium
28623,2016-03-10,7,3,0,"40.7878,-73.9754","40.7764,-73.9562",2.054309186444156,8.15,15.123748611858817,city,car,Medium
28624,2016-03-11,19,4,0,"40.7589,-73.9922","40.7181,-74.003",4.627103204124111,17.066666666666666,16.26715970199883,city,bike,Medium
28625,2016-02-27,21,5,1,"40.6895,-73.9699","40.7487,-73.8954",9.096882471685927,17.816666666666666,30.634964357408172,city,car,Low
28626,2016-02-25,9,3,0,"40.7622,-73.9784","40.7504,-73.9741",1.361170734443752,19.583333333333332,4.170395441700006,city,bike,High
28627,2016-01-02,11,5,1,"40.744,-73.9932","40.7292,-74.0009",1.768945017254843,4.616666666666666,22.989899141218178,city,bus,Medium
